"username","tweet_id","text","url","replies","likes","retweets"
"@ATMology","817311221867085824","Apa?
Nak #BoycottMcDonalds sebab polisi kek halal?
That's good news!
Selesa ciked aku nak baring meniarap atas meja sambil kunyah fries.","https://twitter.com/ATMology/status/817311221867085824","2","3","2"
"@amin_oo","678595004609130497","Dulu dok kat lngkwi sll lepak Tomato
La dah ada McD org tk lepak Tomato dah
Baiya ada cikit kiciwa 
#TomatoDalamKenangan
#boycottmcdonalds","https://twitter.com/amin_oo/status/678595004609130497","0","0","0"
"@amirsyafie_","497552377293975552","""@Chimicangga: HIDUP BURGER RAMLI ! #BoycottMcdonalds""","https://twitter.com/amirsyafie_/status/497552377293975552","0","0","0"
"@EdEricdellco","497275429510586369","Orang suroh #BoycottMcdonalds  bukan musnahkan harta benda. Selalunya rakyat #malaysia ni mmg BANGANG!!! Nak jadi ISRAEL ke???","https://twitter.com/EdEricdellco/status/497275429510586369","0","0","0"
"@azrilnorrashid","496961226757246976","Tentera zionis dh berundur? Alhamdullilah! Syukur ya Allah, tapi boikot tetap boikot! #BoycottIsrael #BoycottMcdonalds #BoycottTesco","https://twitter.com/azrilnorrashid/status/496961226757246976","0","0","0"
"@hafiztoha","496893740389134336","tak mampu byk sikit pon jadi laa..#BoycottIsrael #BoycottMcdonalds","https://twitter.com/hafiztoha/status/496893740389134336","0","0","0"
"@gerakkasih","496643888086413313","Hari jumaat ni, 8-8-2014, bermula 00.01 pagi, 24 jam tanpa McDonald. #SaveGaza #SupportGaza #boycottmcdonalds","https://twitter.com/gerakkasih/status/496643888086413313","0","0","0"
"@AnisQarina_","496632964524941312","Jumaat bersamaan dgn 8 Ogos 2014 bersama-samalah kita boycott MCD 😊👍 #PrayForGaza #BoycottIsrael #BoycottMcdonalds","https://twitter.com/AnisQarina_/status/496632964524941312","0","0","0"
"@Ajimm__","496556069242421249","Pekerja McD tidur lena di tempat kerja tanpa Customer setiap Friday 
#boycottmcdonalds","https://twitter.com/Ajimm__/status/496556069242421249","0","1","2"
"@rahmanhatim","496527112442900480","Jom Boikot Mcd ai jumaat nih #boycottmcdonalds #BoycottESPN #boikotisrael #boikotNAJIB","https://twitter.com/rahmanhatim/status/496527112442900480","0","1","2"
"@SyahrilAbdullah","495802766686568450","Kuatkn semangat utk #BoycottIsrael #BoycottIsraelProducts #BoycottMcDonalds","https://twitter.com/SyahrilAbdullah/status/495802766686568450","0","0","0"
"@azrilnorrashid","494869351992795136","Dikatakan rm1 kita belanjakan di mcd bersamaan 1 peluru kita bg kt israel #BoycottIsrael #BoycottMcDonalds","https://twitter.com/azrilnorrashid/status/494869351992795136","0","0","0"
"@azrilnorrashid","494869060358656002","Td bpk gua ajk smua mkn ns arab sekali tutup last2 drg pg mkn mcd mmg tk ah gua nk mkn boikot tetap boikot #BoycottIsrael #BoycottMcDonalds","https://twitter.com/azrilnorrashid/status/494869060358656002","1","0","0"
"@syahid_zul","494706557343391747","Lakukanlah ape pon yang kita mampu untuk membantu saudara kita di palestin. #PrayForGaza #BoycottMcDonalds #boycottstarbucks #boycottnestle","https://twitter.com/syahid_zul/status/494706557343391747","1","0","0"
"@myhellomedia","487206778258874368","Mengapdet tentang #BoycottMcDonalds di facebook.","https://twitter.com/myhellomedia/status/487206778258874368","0","0","0"
"@zharifghazali","286328175699582976","sebesar mana sgt kita menyumbang pada saudara seislam kita di sana??? #palestine #savegaza #boycottMcDonalds","https://twitter.com/zharifghazali/status/286328175699582976","0","0","0"
